destination_name,departure_status,scheduled_arrival,real_arrival,scheduled_departure,real_departure,arrival_difference,departure_difference,ArRTown,nearest_datetime,95,98,E10,gazole,temperature_2m,precipitation,rain,snowfall,wind_speed_10m,wind_gusts_10m,visibility,is_day,Date,day_of_week,day_type,is_bank_holiday,is_holiday,saturday,sunday,is_weekend,is_weekend_or_bank_holiday,pourc_validations
Gare de Montigny Beauchamp,onTime,2024-11-28 06:33:20,2024-11-28 06:33:20,2024-11-28 06:34:20,2024-11-28 06:34:20,0.0,0.0,Paris 16e,2024-11-28 06:33:20,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,0.82
Gare de Pont de Rungis,onTime,2024-11-28 06:39:10,2024-11-28 06:39:10,2024-11-28 06:40:10,2024-11-28 06:40:10,0.0,0.0,Paris 16e,2024-11-28 06:39:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,0.82
Gare de Pontoise,onTime,2024-11-28 06:42:20,2024-11-28 06:42:20,2024-11-28 06:43:20,2024-11-28 06:43:20,0.0,0.0,Paris 16e,2024-11-28 06:42:20,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,0.82
Bibliothèque François Mitterrand,onTime,2024-11-28 06:44:40,2024-11-28 06:47:54,2024-11-28 06:45:40,2024-11-28 06:48:54,3.23,3.23,Paris 16e,2024-11-28 06:44:40,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,0.82
Gare de Montigny Beauchamp,onTime,2024-11-28 06:48:10,2024-11-28 06:48:10,2024-11-28 06:49:10,2024-11-28 06:49:10,0.0,0.0,Paris 16e,2024-11-28 06:48:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,0.82
Massy-Palaiseau,onTime,2024-11-28 06:53:10,2024-11-28 06:53:10,2024-11-28 06:54:10,2024-11-28 06:54:10,0.0,0.0,Paris 16e,2024-11-28 06:53:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,0.82
Gare de Pontoise,onTime,2024-11-28 06:57:20,2024-11-28 06:57:20,2024-11-28 06:58:20,2024-11-28 06:58:20,0.0,0.0,Paris 16e,2024-11-28 06:57:20,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,0.82
Gare de Montigny Beauchamp,cancelled,2024-11-28 07:03:20,,2024-11-28 07:04:20,,,,Paris 16e,2024-11-28 07:03:20,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,4.38
Gare de Pont de Rungis,onTime,2024-11-28 07:09:10,2024-11-28 07:10:00,2024-11-28 07:10:10,2024-11-28 07:11:00,0.83,0.83,Paris 16e,2024-11-28 07:09:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,4.38
Gare de Pontoise,onTime,2024-11-28 07:12:20,2024-11-28 07:13:00,2024-11-28 07:13:20,2024-11-28 07:14:00,0.67,0.67,Paris 16e,2024-11-28 07:12:20,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,4.38
Bibliothèque François Mitterrand,onTime,2024-11-28 07:14:40,2024-11-28 07:14:59,2024-11-28 07:15:40,2024-11-28 07:15:59,0.32,0.32,Paris 16e,2024-11-28 07:14:40,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,4.38
Gare de Montigny Beauchamp,onTime,2024-11-28 07:18:10,2024-11-28 07:23:00,2024-11-28 07:19:10,2024-11-28 07:24:00,4.83,4.83,Paris 16e,2024-11-28 07:18:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,4.38
Massy-Palaiseau,onTime,2024-11-28 07:23:10,2024-11-28 07:25:00,2024-11-28 07:24:10,2024-11-28 07:26:00,1.83,1.83,Paris 16e,2024-11-28 07:23:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,4.38
Gare de Pontoise,onTime,2024-11-28 07:27:20,2024-11-28 07:27:20,2024-11-28 07:28:20,2024-11-28 07:28:20,0.0,0.0,Paris 16e,2024-11-28 07:27:20,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,4.38
Bibliothèque François Mitterrand,onTime,2024-11-28 07:29:40,2024-11-28 07:30:24,2024-11-28 07:30:40,2024-11-28 07:31:24,0.73,0.73,Paris 16e,2024-11-28 07:29:40,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,4.38
Gare de Montigny Beauchamp,delayed,2024-11-28 07:33:20,2024-11-28 07:40:18,2024-11-28 07:34:20,2024-11-28 07:41:18,6.97,6.97,Paris 16e,2024-11-28 07:33:20,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,4.38
Gare de Pont de Rungis,onTime,2024-11-28 07:39:10,2024-11-28 07:39:10,2024-11-28 07:40:10,2024-11-28 07:40:10,0.0,0.0,Paris 16e,2024-11-28 07:39:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,4.38
Gare de Pontoise,delayed,2024-11-28 07:42:20,2024-11-28 07:48:24,2024-11-28 07:43:20,2024-11-28 07:49:24,6.07,6.07,Paris 16e,2024-11-28 07:42:20,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,4.38
Bibliothèque François Mitterrand,onTime,2024-11-28 07:44:40,2024-11-28 07:48:27,2024-11-28 07:45:40,2024-11-28 07:49:27,3.78,3.78,Paris 16e,2024-11-28 07:44:40,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,4.38
Gare de Montigny Beauchamp,onTime,2024-11-28 07:48:10,2024-11-28 07:51:40,2024-11-28 07:49:10,2024-11-28 07:52:40,3.5,3.5,Paris 16e,2024-11-28 07:48:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,4.38
Massy-Palaiseau,onTime,2024-11-28 07:53:10,2024-11-28 07:53:10,2024-11-28 07:54:10,2024-11-28 07:54:10,0.0,0.0,Paris 16e,2024-11-28 07:53:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,4.38
Bibliothèque François Mitterrand,onTime,2024-11-28 07:59:40,2024-11-28 08:02:27,2024-11-28 08:00:40,2024-11-28 08:03:27,2.78,2.78,Paris 16e,2024-11-28 07:59:40,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,4.38
Gare de Pontoise,delayed,2024-11-28 08:03:20,2024-11-28 08:10:00,2024-11-28 08:04:20,2024-11-28 08:11:00,6.67,6.67,Paris 16e,2024-11-28 08:03:20,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,11.6
Bibliothèque François Mitterrand,delayed,2024-11-28 08:14:40,2024-11-28 08:21:33,2024-11-28 08:15:40,2024-11-28 08:22:33,6.88,6.88,Paris 16e,2024-11-28 08:14:40,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,11.6
Gare de Montigny Beauchamp,onTime,2024-11-28 08:18:10,2024-11-28 08:22:00,2024-11-28 08:19:10,2024-11-28 08:23:00,3.83,3.83,Paris 16e,2024-11-28 08:18:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,11.6
Massy-Palaiseau,onTime,2024-11-28 08:24:10,2024-11-28 08:28:13,2024-11-28 08:25:10,2024-11-28 08:29:13,4.05,4.05,Paris 16e,2024-11-28 08:24:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,11.6
Gare de Pontoise,onTime,2024-11-28 08:35:00,2024-11-28 08:36:00,2024-11-28 08:36:00,2024-11-28 08:37:00,1.0,1.0,Paris 16e,2024-11-28 08:35:00,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,11.6
Gare de Pont de Rungis,onTime,2024-11-28 08:39:10,2024-11-28 08:42:02,2024-11-28 08:40:10,2024-11-28 08:43:02,2.87,2.87,Paris 16e,2024-11-28 08:39:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,11.6
Gare de Montigny Beauchamp,onTime,2024-11-28 08:51:20,2024-11-28 08:52:38,2024-11-28 08:52:20,2024-11-28 08:53:38,1.3,1.3,Paris 16e,2024-11-28 08:51:20,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,11.6
Massy-Palaiseau,delayed,2024-11-28 08:54:10,2024-11-28 09:05:25,2024-11-28 08:55:10,2024-11-28 09:06:25,11.25,11.25,Paris 16e,2024-11-28 08:54:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,11.6
Gare de Pontoise,onTime,2024-11-28 09:05:00,2024-11-28 09:07:00,2024-11-28 09:06:00,2024-11-28 09:08:00,2.0,2.0,Paris 16e,2024-11-28 09:05:00,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,5.15
Gare de Pont de Rungis,onTime,2024-11-28 09:09:10,2024-11-28 09:09:10,2024-11-28 09:10:10,2024-11-28 09:10:10,0.0,0.0,Paris 16e,2024-11-28 09:09:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,5.15
Gare de Montigny Beauchamp,onTime,2024-11-28 09:21:20,2024-11-28 09:21:20,2024-11-28 09:22:20,2024-11-28 09:22:20,0.0,0.0,Paris 16e,2024-11-28 09:21:20,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,5.15
Massy-Palaiseau,onTime,2024-11-28 09:24:10,2024-11-28 09:25:24,2024-11-28 09:25:10,2024-11-28 09:26:24,1.23,1.23,Paris 16e,2024-11-28 09:24:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,5.15
Gare de Pontoise,onTime,2024-11-28 09:35:00,2024-11-28 09:35:00,2024-11-28 09:36:00,2024-11-28 09:36:00,0.0,0.0,Paris 16e,2024-11-28 09:35:00,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,5.15
Gare de Pont de Rungis,onTime,2024-11-28 09:39:10,2024-11-28 09:40:40,2024-11-28 09:40:10,2024-11-28 09:41:40,1.5,1.5,Paris 16e,2024-11-28 09:39:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,5.15
Massy-Palaiseau,onTime,2024-11-28 09:54:10,2024-11-28 09:54:10,2024-11-28 09:55:10,2024-11-28 09:55:10,0.0,0.0,Paris 16e,2024-11-28 09:54:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,5.15
Gare de Pontoise,onTime,2024-11-28 10:05:00,2024-11-28 10:05:23,2024-11-28 10:06:00,2024-11-28 10:06:23,0.38,0.38,Paris 16e,2024-11-28 10:05:00,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,2.69
Gare de Pont de Rungis,onTime,2024-11-28 10:09:10,2024-11-28 10:10:24,2024-11-28 10:10:10,2024-11-28 10:11:24,1.23,1.23,Paris 16e,2024-11-28 10:09:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,2.69
Gare de Montigny Beauchamp,delayed,2024-11-28 10:21:20,2024-11-28 10:29:30,2024-11-28 10:22:20,2024-11-28 10:30:30,8.17,8.17,Paris 16e,2024-11-28 10:21:20,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,2.69
Massy-Palaiseau,onTime,2024-11-28 10:24:10,2024-11-28 10:25:00,2024-11-28 10:25:10,2024-11-28 10:26:00,0.83,0.83,Paris 16e,2024-11-28 10:24:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,2.69
Gare de Pontoise,onTime,2024-11-28 10:35:00,2024-11-28 10:35:00,2024-11-28 10:36:00,2024-11-28 10:36:00,0.0,0.0,Paris 16e,2024-11-28 10:35:00,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,2.69
Gare de Pont de Rungis,onTime,2024-11-28 10:39:10,2024-11-28 10:40:50,2024-11-28 10:40:10,2024-11-28 10:41:50,1.67,1.67,Paris 16e,2024-11-28 10:39:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,2.69
Gare de Montigny Beauchamp,onTime,2024-11-28 10:51:20,2024-11-28 10:52:10,2024-11-28 10:52:20,2024-11-28 10:53:10,0.83,0.83,Paris 16e,2024-11-28 10:51:20,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,2.69
Massy-Palaiseau,onTime,2024-11-28 10:54:10,2024-11-28 10:54:14,2024-11-28 10:55:10,2024-11-28 10:55:14,0.07,0.07,Paris 16e,2024-11-28 10:54:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,2.69
Gare de Pontoise,onTime,2024-11-28 11:05:00,2024-11-28 11:05:00,2024-11-28 11:06:00,2024-11-28 11:06:00,0.0,0.0,Paris 16e,2024-11-28 11:05:00,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,2.68
Gare de Pont de Rungis,onTime,2024-11-28 11:09:10,2024-11-28 11:09:51,2024-11-28 11:10:10,2024-11-28 11:10:51,0.68,0.68,Paris 16e,2024-11-28 11:09:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,2.68
Gare de Montigny Beauchamp,onTime,2024-11-28 11:21:20,2024-11-28 11:22:30,2024-11-28 11:22:20,2024-11-28 11:23:30,1.17,1.17,Paris 16e,2024-11-28 11:21:20,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,2.68
Massy-Palaiseau,onTime,2024-11-28 11:24:10,2024-11-28 11:24:10,2024-11-28 11:25:10,2024-11-28 11:25:10,0.0,0.0,Paris 16e,2024-11-28 11:24:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,2.68
Gare de Pontoise,onTime,2024-11-28 11:35:00,2024-11-28 11:35:00,2024-11-28 11:36:00,2024-11-28 11:36:00,0.0,0.0,Paris 16e,2024-11-28 11:35:00,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,2.68
Gare de Montigny Beauchamp,onTime,2024-11-28 11:51:20,2024-11-28 11:52:10,2024-11-28 11:52:20,2024-11-28 11:53:10,0.83,0.83,Paris 16e,2024-11-28 11:51:20,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,2.68
Massy-Palaiseau,onTime,2024-11-28 11:54:10,2024-11-28 11:55:01,2024-11-28 11:55:10,2024-11-28 11:56:01,0.85,0.85,Paris 16e,2024-11-28 11:54:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,2.68
Gare de Pontoise,delayed,2024-11-28 12:05:00,2024-11-28 12:11:00,2024-11-28 12:06:00,2024-11-28 12:12:00,6.0,6.0,Paris 16e,2024-11-28 12:05:00,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,3.86
Gare de Pont de Rungis,onTime,2024-11-28 12:09:10,2024-11-28 12:11:33,2024-11-28 12:10:10,2024-11-28 12:12:33,2.38,2.38,Paris 16e,2024-11-28 12:09:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,3.86
Gare de Montigny Beauchamp,onTime,2024-11-28 12:21:20,2024-11-28 12:21:55,2024-11-28 12:22:20,2024-11-28 12:22:55,0.58,0.58,Paris 16e,2024-11-28 12:21:20,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,3.86
Massy-Palaiseau,onTime,2024-11-28 12:24:10,2024-11-28 12:24:53,2024-11-28 12:25:10,2024-11-28 12:25:53,0.72,0.72,Paris 16e,2024-11-28 12:24:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,3.86
Gare de Pontoise,onTime,2024-11-28 12:35:00,2024-11-28 12:35:00,2024-11-28 12:36:00,2024-11-28 12:36:00,0.0,0.0,Paris 16e,2024-11-28 12:35:00,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,3.86
Gare de Pont de Rungis,onTime,2024-11-28 12:39:10,2024-11-28 12:40:50,2024-11-28 12:40:10,2024-11-28 12:41:50,1.67,1.67,Paris 16e,2024-11-28 12:39:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,3.86
Gare de Montigny Beauchamp,onTime,2024-11-28 12:51:20,2024-11-28 12:51:20,2024-11-28 12:52:20,2024-11-28 12:52:20,0.0,0.0,Paris 16e,2024-11-28 12:51:20,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,3.86
Massy-Palaiseau,onTime,2024-11-28 12:54:10,2024-11-28 12:54:10,2024-11-28 12:55:10,2024-11-28 12:55:10,0.0,0.0,Paris 16e,2024-11-28 12:54:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,3.86
Gare de Pontoise,onTime,2024-11-28 13:05:00,2024-11-28 13:06:30,2024-11-28 13:06:00,2024-11-28 13:07:30,1.5,1.5,Paris 16e,2024-11-28 13:05:00,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,4.1
Gare de Pont de Rungis,onTime,2024-11-28 13:09:10,2024-11-28 13:09:20,2024-11-28 13:10:10,2024-11-28 13:10:20,0.17,0.17,Paris 16e,2024-11-28 13:09:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,4.1
Massy-Palaiseau,onTime,2024-11-28 13:24:10,2024-11-28 13:24:53,2024-11-28 13:25:10,2024-11-28 13:25:53,0.72,0.72,Paris 16e,2024-11-28 13:24:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,4.1
Gare de Pontoise,onTime,2024-11-28 13:35:00,2024-11-28 13:35:00,2024-11-28 13:36:00,2024-11-28 13:36:00,0.0,0.0,Paris 16e,2024-11-28 13:35:00,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,4.1
Gare de Pont de Rungis,onTime,2024-11-28 13:39:10,2024-11-28 13:39:10,2024-11-28 13:40:10,2024-11-28 13:40:10,0.0,0.0,Paris 16e,2024-11-28 13:39:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,4.1
Gare de Montigny Beauchamp,onTime,2024-11-28 13:51:20,2024-11-28 13:51:20,2024-11-28 13:52:20,2024-11-28 13:52:20,0.0,0.0,Paris 16e,2024-11-28 13:51:20,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,4.1
Massy-Palaiseau,onTime,2024-11-28 13:54:10,2024-11-28 13:55:19,2024-11-28 13:55:10,2024-11-28 13:56:19,1.15,1.15,Paris 16e,2024-11-28 13:54:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,4.1
Gare de Pontoise,onTime,2024-11-28 14:05:00,2024-11-28 14:05:00,2024-11-28 14:06:00,2024-11-28 14:06:00,0.0,0.0,Paris 16e,2024-11-28 14:05:00,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,4.03
Gare de Pont de Rungis,onTime,2024-11-28 14:09:10,2024-11-28 14:09:10,2024-11-28 14:10:10,2024-11-28 14:10:10,0.0,0.0,Paris 16e,2024-11-28 14:09:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,4.03
Gare de Montigny Beauchamp,onTime,2024-11-28 14:21:20,2024-11-28 14:21:20,2024-11-28 14:22:20,2024-11-28 14:22:20,0.0,0.0,Paris 16e,2024-11-28 14:21:20,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,4.03
Massy-Palaiseau,onTime,2024-11-28 14:24:10,2024-11-28 14:24:43,2024-11-28 14:25:10,2024-11-28 14:25:43,0.55,0.55,Paris 16e,2024-11-28 14:24:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,4.03
Gare de Pontoise,onTime,2024-11-28 14:35:00,2024-11-28 14:35:00,2024-11-28 14:36:00,2024-11-28 14:36:00,0.0,0.0,Paris 16e,2024-11-28 14:35:00,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,4.03
Gare de Pont de Rungis,onTime,2024-11-28 14:39:10,2024-11-28 14:39:10,2024-11-28 14:40:10,2024-11-28 14:40:10,0.0,0.0,Paris 16e,2024-11-28 14:39:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,4.03
Gare de Montigny Beauchamp,onTime,2024-11-28 14:51:20,2024-11-28 14:51:20,2024-11-28 14:52:20,2024-11-28 14:52:20,0.0,0.0,Paris 16e,2024-11-28 14:51:20,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,4.03
Massy-Palaiseau,onTime,2024-11-28 14:54:10,2024-11-28 14:54:10,2024-11-28 14:55:10,2024-11-28 14:55:10,0.0,0.0,Paris 16e,2024-11-28 14:54:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,4.03
Gare de Pontoise,onTime,2024-11-28 15:05:00,2024-11-28 15:05:00,2024-11-28 15:06:00,2024-11-28 15:06:00,0.0,0.0,Paris 16e,2024-11-28 15:05:00,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,5.6
Gare de Pontoise,onTime,2024-11-28 15:20:00,2024-11-28 15:20:00,2024-11-28 15:21:00,2024-11-28 15:21:00,0.0,0.0,Paris 16e,2024-11-28 15:20:00,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,5.6
Massy-Palaiseau,onTime,2024-11-28 15:24:10,2024-11-28 15:24:10,2024-11-28 15:25:10,2024-11-28 15:25:10,0.0,0.0,Paris 16e,2024-11-28 15:24:10,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,5.6
Gare de Montigny Beauchamp,onTime,2024-11-28 15:29:20,2024-11-28 15:29:20,2024-11-28 15:30:20,2024-11-28 15:30:20,0.0,0.0,Paris 16e,2024-11-28 15:29:20,1.76,1.82,1.72,1.64,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2024-11-28,3,JOHV,0,0,0,0,0,0,5.6
