date,temperature_2m,precipitation,visibility,wind_speed_10m
2024-09-24 00:00:00,14.32,0.0,3220.0,11.02
2024-09-24 01:00:00,14.72,0.0,10740.0,8.16
2024-09-24 02:00:00,14.67,0.0,8200.0,7.29
2024-09-24 03:00:00,14.57,0.4,4360.0,7.59
2024-09-24 04:00:00,14.87,0.1,12880.0,11.25
2024-09-24 05:00:00,14.72,0.3,18540.0,13.32
2024-09-24 06:00:00,14.72,0.0,18940.0,12.98
2024-09-24 07:00:00,14.62,0.3,18280.0,12.73
2024-09-24 08:00:00,14.82,0.0,22900.0,11.97
2024-09-24 09:00:00,15.07,0.3,22360.0,14.0
2024-09-24 10:00:00,15.27,0.6,23380.0,14.62
2024-09-24 11:00:00,15.92,0.4,26660.0,14.58
2024-09-24 12:00:00,16.47,0.0,32700.0,15.12
2024-09-24 13:00:00,16.87,0.0,34840.0,11.12
2024-09-24 14:00:00,17.32,0.0,38700.0,12.9
2024-09-24 15:00:00,17.02,0.0,33300.0,12.56
2024-09-24 16:00:00,17.17,0.0,45060.0,12.98
2024-09-24 17:00:00,16.27,0.0,30780.0,11.18
2024-09-24 18:00:00,15.42,0.1,16620.0,5.63
2024-09-24 19:00:00,15.37,0.0,15600.0,4.9
2024-09-24 20:00:00,15.22,0.0,19340.0,5.24
2024-09-24 21:00:00,14.72,0.0,15180.0,5.4
2024-09-24 22:00:00,14.57,0.0,12940.0,4.1
2024-09-24 23:00:00,14.32,0.0,11680.0,4.33
2024-09-25 00:00:00,14.12,0.0,7500.0,6.92
2024-09-25 01:00:00,13.97,0.0,6140.0,6.49
2024-09-25 02:00:00,13.72,0.0,5080.0,6.49
2024-09-25 03:00:00,13.77,0.0,2180.0,7.57
2024-09-25 04:00:00,13.37,0.0,2060.0,8.29
2024-09-25 05:00:00,13.17,0.0,1020.0,9.18
2024-09-25 06:00:00,13.47,0.0,4800.0,9.39
2024-09-25 07:00:00,13.57,0.0,5480.0,11.66
2024-09-25 08:00:00,14.02,0.3,6580.0,6.16
2024-09-25 09:00:00,14.87,0.0,6540.0,7.86
2024-09-25 10:00:00,16.07,0.0,19160.0,9.93
2024-09-25 11:00:00,15.77,0.5,21560.0,8.4
2024-09-25 12:00:00,16.22,0.1,20800.0,10.5
2024-09-25 13:00:00,16.07,0.4,8080.0,8.83
2024-09-25 14:00:00,15.97,1.5,7580.0,9.73
2024-09-25 15:00:00,15.82,0.4,22220.0,14.04
2024-09-25 16:00:00,15.42,1.4,12420.0,8.31
2024-09-25 17:00:00,15.37,1.4,7720.0,11.87
2024-09-25 18:00:00,15.37,2.0,11700.0,15.48
2024-09-25 19:00:00,15.12,1.9,9560.0,13.0
2024-09-25 20:00:00,15.22,1.8,6980.0,14.04
2024-09-25 21:00:00,15.87,1.3,7360.0,11.88
2024-09-25 22:00:00,15.87,1.6,5320.0,10.9
2024-09-25 23:00:00,15.97,1.4,5320.0,10.09
2024-09-26 00:00:00,16.12,0.0,5780.0,9.26
2024-09-26 01:00:00,16.12,0.3,6260.0,6.7
2024-09-26 02:00:00,16.17,0.0,8120.0,7.93
2024-09-26 03:00:00,16.07,0.0,7860.0,8.4
2024-09-26 04:00:00,16.22,0.0,17640.0,10.99
2024-09-26 05:00:00,16.07,0.0,18200.0,7.49
2024-09-26 06:00:00,15.87,0.0,20380.0,8.31
2024-09-26 07:00:00,15.87,0.0,17000.0,9.73
2024-09-26 08:00:00,16.27,0.0,9780.0,10.14
2024-09-26 09:00:00,17.02,0.1,26320.0,14.4
2024-09-26 10:00:00,17.67,0.2,27440.0,14.17
2024-09-26 11:00:00,17.87,0.4,26100.0,14.18
2024-09-26 12:00:00,18.37,0.1,11740.0,16.28
2024-09-26 13:00:00,17.67,4.7,23840.0,14.39
2024-09-26 14:00:00,16.27,2.4,5800.0,16.87
2024-09-26 15:00:00,15.72,0.6,4180.0,19.2
2024-09-26 16:00:00,15.82,1.0,30000.0,16.38
2024-09-26 17:00:00,16.37,0.0,30700.0,14.34
2024-09-26 18:00:00,16.02,0.0,40740.0,16.92
2024-09-26 19:00:00,15.62,0.0,47880.0,18.08
2024-09-26 20:00:00,15.22,0.0,50540.0,17.15
2024-09-26 21:00:00,14.77,0.0,39600.0,13.51
2024-09-26 22:00:00,14.12,0.0,41900.0,16.09
2024-09-26 23:00:00,13.67,0.0,38380.0,13.83
2024-09-27 00:00:00,13.07,0.0,34080.0,12.73
2024-09-27 01:00:00,12.82,0.0,26860.0,12.57
2024-09-27 02:00:00,12.62,0.0,24080.0,11.53
2024-09-27 03:00:00,12.72,0.0,28800.0,13.4
2024-09-27 04:00:00,12.62,0.0,30340.0,13.28
2024-09-27 05:00:00,12.47,0.0,35260.0,11.68
2024-09-27 06:00:00,12.12,0.0,33960.0,12.4
2024-09-27 07:00:00,12.42,0.0,34300.0,11.89
2024-09-27 08:00:00,13.17,0.0,42700.0,19.62
2024-09-27 09:00:00,14.32,0.0,53280.0,19.6
2024-09-27 10:00:00,15.52,0.0,66260.0,19.59
2024-09-27 11:00:00,15.77,0.0,65820.0,18.36
2024-09-27 12:00:00,15.27,0.0,57620.0,17.32
2024-09-27 13:00:00,14.72,0.0,44320.0,20.24
2024-09-27 14:00:00,14.72,0.0,54680.0,16.8
2024-09-27 15:00:00,15.37,0.0,58460.0,14.33
2024-09-27 16:00:00,14.82,0.0,46520.0,7.56
2024-09-27 17:00:00,13.67,0.8,11000.0,10.18
2024-09-27 18:00:00,13.27,0.1,28760.0,12.07
2024-09-27 19:00:00,12.67,0.0,25740.0,9.69
2024-09-27 20:00:00,12.47,0.0,24700.0,11.48
2024-09-27 21:00:00,12.12,0.1,19780.0,11.97
2024-09-27 22:00:00,11.87,0.6,33760.0,13.4
2024-09-27 23:00:00,11.42,0.4,31940.0,11.89
2024-09-28 00:00:00,11.12,0.1,23180.0,8.91
2024-09-28 01:00:00,10.72,0.0,12640.0,7.79
2024-09-28 02:00:00,9.82,0.0,19140.0,7.93
2024-09-28 03:00:00,8.97,0.0,15900.0,7.42
2024-09-28 04:00:00,8.37,0.0,17740.0,6.15
2024-09-28 05:00:00,8.12,0.0,17140.0,5.15
2024-09-28 06:00:00,7.87,0.0,11640.0,5.09
2024-09-28 07:00:00,8.72,0.0,20000.0,5.35
2024-09-28 08:00:00,10.42,0.0,36400.0,6.62
2024-09-28 09:00:00,12.12,0.0,47720.0,7.49
2024-09-28 10:00:00,13.22,0.0,62400.0,7.93
2024-09-28 11:00:00,13.87,0.0,67940.0,8.94
2024-09-28 12:00:00,13.97,0.0,70740.0,8.94
2024-09-28 13:00:00,13.62,0.0,71520.0,11.09
2024-09-28 14:00:00,13.72,0.0,70740.0,6.48
2024-09-28 15:00:00,14.12,0.0,72040.0,7.93
2024-09-28 16:00:00,14.27,0.0,72240.0,4.9
2024-09-28 17:00:00,13.62,0.0,71340.0,4.61
2024-09-28 18:00:00,12.02,0.0,72740.0,2.6
2024-09-28 19:00:00,11.32,0.0,73280.0,1.61
2024-09-28 20:00:00,10.47,0.0,72000.0,2.81
2024-09-28 21:00:00,8.82,0.0,43100.0,2.41
2024-09-28 22:00:00,8.22,0.0,35500.0,3.83
2024-09-28 23:00:00,7.37,0.0,7000.0,3.42
2024-09-29 00:00:00,6.42,0.0,1340.0,2.62
2024-09-29 01:00:00,5.72,0.0,500.0,3.32
2024-09-29 02:00:00,5.42,0.0,380.0,3.6
2024-09-29 03:00:00,5.52,0.0,2140.0,3.6
2024-09-29 04:00:00,5.52,0.0,1240.0,2.81
2024-09-29 05:00:00,5.62,0.0,2200.0,3.32
2024-09-29 06:00:00,5.67,0.0,5460.0,3.76
2024-09-29 07:00:00,6.72,0.0,16020.0,4.83
2024-09-29 08:00:00,8.17,0.0,25480.0,6.61
2024-09-29 09:00:00,9.62,0.0,26400.0,7.79
2024-09-29 10:00:00,11.42,0.0,36640.0,9.73
2024-09-29 11:00:00,12.52,0.0,42340.0,11.25
2024-09-29 12:00:00,12.32,0.0,40080.0,11.49
2024-09-29 13:00:00,12.82,0.0,46900.0,12.18
2024-09-29 14:00:00,13.02,0.0,45540.0,10.46
2024-09-29 15:00:00,13.27,0.0,43500.0,11.75
2024-09-29 16:00:00,12.97,0.0,43000.0,12.26
2024-09-29 17:00:00,12.67,0.0,44000.0,10.09
2024-09-29 18:00:00,12.22,0.0,27460.0,9.29
2024-09-29 19:00:00,11.87,0.0,20500.0,9.18
2024-09-29 20:00:00,11.47,0.0,20680.0,7.59
2024-09-29 21:00:00,11.42,0.0,14060.0,9.69
2024-09-29 22:00:00,11.57,0.0,14960.0,10.88
2024-09-29 23:00:00,11.67,0.0,21640.0,11.77
2024-09-30 00:00:00,12.02,0.0,25000.0,12.76
2024-09-30 01:00:00,11.97,0.0,28640.0,14.33
2024-09-30 02:00:00,11.92,0.0,19580.0,15.86
2024-09-30 03:00:00,12.52,0.0,10580.0,13.8
2024-09-30 04:00:00,12.82,0.0,8860.0,14.4
2024-09-30 05:00:00,13.22,0.0,8900.0,11.54
2024-09-30 06:00:00,14.02,0.0,13540.0,13.76
2024-09-30 07:00:00,14.42,0.0,13220.0,15.94
2024-09-30 08:00:00,14.92,0.0,21280.0,15.78
2024-09-30 09:00:00,16.02,0.0,33220.0,18.22
2024-09-30 10:00:00,16.17,0.0,35840.0,17.88
2024-09-30 11:00:00,16.82,0.0,38080.0,19.73
2024-09-30 12:00:00,17.02,0.0,47820.0,18.5
2024-09-30 13:00:00,17.52,0.0,47800.0,19.17
2024-09-30 14:00:00,16.92,0.0,41900.0,18.95
2024-09-30 15:00:00,17.47,0.0,49220.0,17.85
2024-09-30 16:00:00,17.22,0.0,44080.0,17.32
2024-09-30 17:00:00,16.42,0.5,34900.0,18.17
2024-09-30 18:00:00,15.97,0.0,25480.0,13.53
2024-09-30 19:00:00,15.67,0.0,35900.0,14.12
2024-09-30 20:00:00,15.02,0.0,39040.0,15.82
2024-09-30 21:00:00,14.67,0.0,25400.0,10.5
2024-09-30 22:00:00,14.32,0.0,27500.0,12.24
2024-09-30 23:00:00,13.87,0.0,35640.0,13.78
2024-10-01 00:00:00,13.72,0.0,34300.0,11.77
2024-10-01 01:00:00,13.27,0.0,27020.0,10.97
2024-10-01 02:00:00,12.92,0.0,23500.0,10.95
2024-10-01 03:00:00,12.82,0.0,24620.0,10.32
2024-10-01 04:00:00,12.37,0.0,20100.0,9.51
2024-10-01 05:00:00,11.92,0.0,17460.0,8.09
2024-10-01 06:00:00,11.67,0.0,13100.0,8.16
2024-10-01 07:00:00,11.97,0.0,15140.0,9.0
2024-10-01 08:00:00,12.77,0.0,16660.0,7.93
2024-10-01 09:00:00,14.52,0.0,36460.0,11.44
2024-10-01 10:00:00,15.67,0.0,49520.0,11.44
2024-10-01 11:00:00,16.67,0.0,60380.0,11.84
2024-10-01 12:00:00,17.17,0.0,65440.0,11.11
2024-10-01 13:00:00,17.62,0.0,69280.0,11.44
2024-10-01 14:00:00,17.77,0.0,68740.0,10.66
2024-10-01 15:00:00,17.52,0.0,70360.0,7.7
2024-10-01 16:00:00,17.07,0.0,67780.0,8.65
2024-10-01 17:00:00,16.12,0.0,61120.0,5.45
2024-10-01 18:00:00,14.82,0.0,52420.0,5.4
2024-10-01 19:00:00,13.97,0.0,48820.0,6.83
2024-10-01 20:00:00,13.02,0.0,37300.0,7.97
2024-10-01 21:00:00,12.42,0.0,35120.0,6.29
2024-10-01 22:00:00,12.12,0.0,31480.0,7.73
2024-10-01 23:00:00,12.47,0.0,34760.0,10.31
2024-10-02 00:00:00,12.97,0.0,30140.0,12.52
2024-10-02 01:00:00,12.87,0.0,22700.0,13.56
2024-10-02 02:00:00,12.87,0.0,20100.0,11.53
2024-10-02 03:00:00,13.07,0.0,14420.0,11.54
2024-10-02 04:00:00,12.97,0.0,11780.0,10.82
2024-10-02 05:00:00,12.87,0.0,11120.0,9.61
2024-10-02 06:00:00,13.22,0.0,12540.0,10.59
2024-10-02 07:00:00,13.37,0.0,12300.0,10.95
2024-10-02 08:00:00,13.72,0.0,12780.0,9.01
2024-10-02 09:00:00,13.97,1.0,11520.0,8.31
2024-10-02 10:00:00,14.17,0.0,11140.0,11.72
2024-10-02 11:00:00,13.82,0.0,19760.0,9.11
2024-10-02 12:00:00,14.07,0.0,21340.0,9.61
2024-10-02 13:00:00,14.67,0.0,39820.0,10.82
2024-10-02 14:00:00,14.82,0.0,38200.0,10.14
2024-10-02 15:00:00,14.77,0.0,42380.0,9.11
2024-10-02 16:00:00,14.92,0.0,43060.0,6.57
2024-10-02 17:00:00,14.62,0.0,42680.0,7.93
2024-10-02 18:00:00,13.92,0.0,34140.0,5.77
2024-10-02 19:00:00,13.22,0.0,37560.0,7.34
2024-10-02 20:00:00,12.72,0.0,30920.0,9.53
2024-10-02 21:00:00,12.27,0.0,15880.0,11.37
2024-10-02 22:00:00,12.27,0.0,12860.0,12.98
2024-10-02 23:00:00,12.37,0.0,16420.0,11.3
2024-10-03 00:00:00,12.32,0.0,18180.0,11.63
2024-10-03 01:00:00,11.72,0.0,22660.0,10.54
2024-10-03 02:00:00,11.47,0.0,18940.0,10.14
2024-10-03 03:00:00,11.67,0.0,20020.0,11.5
2024-10-03 04:00:00,11.62,0.0,18580.0,12.3
2024-10-03 05:00:00,11.57,0.0,16820.0,9.18
2024-10-03 06:00:00,11.72,0.0,15700.0,9.83
2024-10-03 07:00:00,11.77,0.0,17700.0,9.98
2024-10-03 08:00:00,12.12,0.0,20660.0,10.32
2024-10-03 09:00:00,12.37,0.0,23880.0,12.3
2024-10-03 10:00:00,12.42,0.0,31300.0,12.3
2024-10-03 11:00:00,12.27,0.0,32620.0,12.9
2024-10-03 12:00:00,12.82,0.0,35200.0,12.3
2024-10-03 13:00:00,14.12,0.0,61740.0,12.98
2024-10-03 14:00:00,14.82,0.0,69700.0,13.21
2024-10-03 15:00:00,13.87,0.0,66120.0,14.66
2024-10-03 16:00:00,13.82,0.0,66700.0,11.89
2024-10-03 17:00:00,12.97,0.0,58740.0,10.8
2024-10-03 18:00:00,11.82,0.0,50500.0,7.17
2024-10-03 19:00:00,10.97,0.0,40440.0,7.77
2024-10-03 20:00:00,10.32,0.0,31940.0,7.7
2024-10-03 21:00:00,9.77,0.0,29460.0,7.77
2024-10-03 22:00:00,9.22,0.0,25000.0,6.92
2024-10-03 23:00:00,8.77,0.0,20780.0,6.84
2024-10-04 00:00:00,8.37,0.0,17360.0,6.21
2024-10-04 01:00:00,8.02,0.0,14720.0,5.09
2024-10-04 02:00:00,7.62,0.0,11260.0,5.01
2024-10-04 03:00:00,7.12,0.0,8980.0,5.24
2024-10-04 04:00:00,6.92,0.0,9500.0,4.38
2024-10-04 05:00:00,6.72,0.0,8180.0,5.24
2024-10-04 06:00:00,6.67,0.0,10940.0,5.15
2024-10-04 07:00:00,7.07,0.0,14700.0,5.48
2024-10-04 08:00:00,8.42,0.0,23400.0,6.49
2024-10-04 09:00:00,10.77,0.0,36320.0,7.24
2024-10-04 10:00:00,12.47,0.0,46000.0,6.29
2024-10-04 11:00:00,13.92,0.0,53280.0,6.03
2024-10-04 12:00:00,15.37,0.0,67440.0,7.39
2024-10-04 13:00:00,16.12,0.0,71120.0,8.94
2024-10-04 14:00:00,16.52,0.0,73780.0,8.16
2024-10-04 15:00:00,16.57,0.0,74480.0,6.49
2024-10-04 16:00:00,15.92,0.0,73660.0,6.99
2024-10-04 17:00:00,14.97,0.0,71360.0,5.86
2024-10-04 18:00:00,13.52,0.0,60680.0,3.1
2024-10-04 19:00:00,12.42,0.0,50180.0,3.6
2024-10-04 20:00:00,11.62,0.0,42500.0,3.55
2024-10-04 21:00:00,9.92,0.0,19300.0,3.67
2024-10-04 22:00:00,9.37,0.0,20620.0,2.9
2024-10-04 23:00:00,8.72,0.0,15980.0,2.97
2024-10-05 00:00:00,8.07,0.0,9620.0,3.6
2024-10-05 01:00:00,7.67,0.0,9140.0,2.81
2024-10-05 02:00:00,7.22,0.0,7100.0,2.62
2024-10-05 03:00:00,6.12,0.0,2200.0,2.41
2024-10-05 04:00:00,5.82,0.0,2220.0,2.6
2024-10-05 05:00:00,5.47,0.0,1560.0,2.74
2024-10-05 06:00:00,5.62,0.0,3240.0,1.8
2024-10-05 07:00:00,6.37,0.0,4740.0,0.8
2024-10-05 08:00:00,8.32,0.0,9720.0,1.61
2024-10-05 09:00:00,11.52,0.0,41660.0,6.12
2024-10-05 10:00:00,13.47,0.0,47380.0,5.82
2024-10-05 11:00:00,15.52,0.0,62320.0,8.85
2024-10-05 12:00:00,16.87,0.0,69880.0,12.98
2024-10-05 13:00:00,17.12,0.0,70960.0,13.98
2024-10-05 14:00:00,17.02,0.0,71660.0,13.85
2024-10-05 15:00:00,17.07,0.0,74600.0,14.01
2024-10-05 16:00:00,16.32,0.0,74080.0,12.59
2024-10-05 17:00:00,15.27,0.0,71580.0,9.51
2024-10-05 18:00:00,13.72,0.0,63440.0,9.18
2024-10-05 19:00:00,12.47,0.0,51360.0,8.37
2024-10-05 20:00:00,11.57,0.0,44140.0,9.2
2024-10-05 21:00:00,11.12,0.0,38100.0,10.88
2024-10-05 22:00:00,10.47,0.0,31280.0,8.89
2024-10-05 23:00:00,10.17,0.0,29420.0,7.7
2024-10-06 00:00:00,10.52,0.0,29660.0,10.01
2024-10-06 01:00:00,10.22,0.0,29900.0,10.81
2024-10-06 02:00:00,10.07,0.0,32420.0,10.32
2024-10-06 03:00:00,10.17,0.0,27540.0,12.1
2024-10-06 04:00:00,9.97,0.0,27020.0,12.82
2024-10-06 05:00:00,9.92,0.0,28180.0,8.67
2024-10-06 06:00:00,10.17,0.0,21620.0,7.2
2024-10-06 07:00:00,10.17,0.0,18100.0,9.22
2024-10-06 08:00:00,10.67,0.0,20600.0,8.67
2024-10-06 09:00:00,11.02,0.0,20320.0,12.48
2024-10-06 10:00:00,11.42,0.0,16640.0,10.95
2024-10-06 11:00:00,12.67,0.0,18040.0,12.18
2024-10-06 12:00:00,13.67,0.0,10160.0,12.31
2024-10-06 13:00:00,14.22,0.0,8880.0,13.72
2024-10-06 14:00:00,15.77,0.0,16240.0,12.73
2024-10-06 15:00:00,15.97,0.0,9440.0,6.83
2024-10-06 16:00:00,15.72,0.0,4980.0,8.79
2024-10-06 17:00:00,16.07,0.0,4160.0,8.12
2024-10-06 18:00:00,16.57,0.0,11820.0,10.81
2024-10-06 19:00:00,16.32,0.0,11340.0,11.53
2024-10-06 20:00:00,16.17,0.0,7480.0,10.39
2024-10-06 21:00:00,16.42,0.0,8920.0,9.26
2024-10-06 22:00:00,15.97,0.0,8420.0,8.76
2024-10-06 23:00:00,15.62,0.0,6780.0,7.99
2024-10-07 00:00:00,15.67,0.0,6880.0,9.45
2024-10-07 01:00:00,15.42,0.0,8220.0,9.51
2024-10-07 02:00:00,14.92,0.1,15500.0,7.64
2024-10-07 03:00:00,14.82,0.1,10060.0,7.93
2024-10-07 04:00:00,14.42,1.2,12680.0,8.16
2024-10-07 05:00:00,14.02,0.5,15160.0,8.94
2024-10-07 06:00:00,14.07,0.0,15800.0,3.89
2024-10-07 07:00:00,13.87,0.0,12940.0,2.41
2024-10-07 08:00:00,14.37,0.0,11620.0,6.41
2024-10-07 09:00:00,14.62,0.3,14060.0,4.21
2024-10-07 10:00:00,14.82,0.3,10960.0,5.99
2024-10-07 11:00:00,15.27,0.0,13760.0,7.49
2024-10-07 12:00:00,16.27,0.0,25120.0,10.2
2024-10-07 13:00:00,16.07,0.1,12900.0,6.62
2024-10-07 14:00:00,16.12,1.7,6140.0,11.11
2024-10-07 15:00:00,15.92,1.8,7660.0,9.5
2024-10-07 16:00:00,15.62,6.4,3660.0,6.57
2024-10-07 17:00:00,15.57,1.2,3360.0,5.41
2024-10-07 18:00:00,15.67,0.9,2800.0,7.99
2024-10-07 19:00:00,16.17,0.0,2780.0,5.4
2024-10-07 20:00:00,16.37,4.2,3880.0,3.1
2024-10-07 21:00:00,17.07,0.8,10380.0,11.44
2024-10-07 22:00:00,16.57,0.0,16620.0,13.1
2024-10-07 23:00:00,16.17,0.0,13800.0,13.0
2024-10-08 00:00:00,15.52,0.0,15700.0,8.85
2024-10-08 01:00:00,14.97,0.0,9500.0,10.38
2024-10-08 02:00:00,14.67,0.0,13760.0,9.18
2024-10-08 03:00:00,14.47,0.0,11580.0,8.12
2024-10-08 04:00:00,13.92,0.0,10640.0,9.37
2024-10-08 05:00:00,13.57,0.0,6380.0,9.72
2024-10-08 06:00:00,13.62,0.0,5080.0,11.17
2024-10-08 07:00:00,13.72,0.0,6340.0,11.21
2024-10-08 08:00:00,14.12,0.1,12760.0,10.11
2024-10-08 09:00:00,15.07,0.2,25040.0,13.32
2024-10-08 10:00:00,15.77,0.0,29600.0,13.8
2024-10-08 11:00:00,17.12,0.0,41780.0,18.47
2024-10-08 12:00:00,18.07,0.0,41900.0,18.86
2024-10-08 13:00:00,18.37,0.0,54540.0,19.86
2024-10-08 14:00:00,18.57,0.0,60980.0,16.6
2024-10-08 15:00:00,18.87,0.0,59840.0,15.27
2024-10-08 16:00:00,18.47,0.0,59940.0,14.24
2024-10-08 17:00:00,16.97,0.4,30740.0,15.48
2024-10-08 18:00:00,15.67,1.3,30800.0,13.8
2024-10-08 19:00:00,15.12,0.0,21620.0,13.68
2024-10-08 20:00:00,14.97,0.0,23000.0,12.98
2024-10-08 21:00:00,15.27,0.1,19360.0,14.08
2024-10-08 22:00:00,14.97,0.0,21320.0,14.08
2024-10-08 23:00:00,14.57,0.0,23300.0,14.15
2024-10-09 00:00:00,14.77,0.0,25680.0,12.43
2024-10-09 01:00:00,14.72,0.0,16720.0,12.73
2024-10-09 02:00:00,14.72,0.0,16880.0,12.64
2024-10-09 03:00:00,14.57,0.3,20560.0,13.9
2024-10-09 04:00:00,14.12,1.2,8760.0,14.47
2024-10-09 05:00:00,13.97,0.7,10200.0,12.32
2024-10-09 06:00:00,13.67,0.8,5920.0,10.59
2024-10-09 07:00:00,13.77,2.0,3020.0,10.64
2024-10-09 08:00:00,13.57,3.2,2940.0,8.94
2024-10-09 09:00:00,13.42,1.1,1800.0,5.59
2024-10-09 10:00:00,13.52,4.2,1040.0,7.15
2024-10-09 11:00:00,14.07,3.6,4000.0,7.64
2024-10-09 12:00:00,15.12,3.3,1580.0,6.79
2024-10-09 13:00:00,16.72,2.5,9460.0,13.85
2024-10-09 14:00:00,16.57,4.7,4360.0,14.76
2024-10-09 15:00:00,15.97,5.9,5200.0,8.31
2024-10-09 16:00:00,14.37,8.3,1060.0,11.01
2024-10-09 17:00:00,13.77,7.3,4220.0,10.54
2024-10-09 18:00:00,13.42,4.0,3820.0,14.44
2024-10-09 19:00:00,13.32,8.1,8220.0,15.98
2024-10-09 20:00:00,12.67,3.0,10940.0,17.41
2024-10-09 21:00:00,12.32,1.3,7360.0,13.32
2024-10-09 22:00:00,12.52,2.0,5200.0,9.78
2024-10-09 23:00:00,13.02,0.8,8940.0,12.25
2024-10-10 00:00:00,13.47,0.0,14140.0,14.06
2024-10-10 01:00:00,13.17,0.0,13220.0,14.26
2024-10-10 02:00:00,13.02,0.0,14840.0,10.7
2024-10-10 03:00:00,13.32,0.3,16120.0,10.7
2024-10-10 04:00:00,13.32,0.0,13200.0,10.83
2024-10-10 05:00:00,12.97,1.8,7280.0,9.18
2024-10-10 06:00:00,12.97,1.4,7700.0,9.06
2024-10-10 07:00:00,12.87,0.5,6540.0,8.67
2024-10-10 08:00:00,13.22,0.2,7940.0,7.57
2024-10-10 09:00:00,14.12,0.0,16460.0,8.65
2024-10-10 10:00:00,14.32,0.1,21780.0,10.46
2024-10-10 11:00:00,14.02,1.0,11040.0,8.12
2024-10-10 12:00:00,15.77,0.1,36960.0,10.09
2024-10-10 13:00:00,16.07,0.0,42560.0,13.32
2024-10-10 14:00:00,15.22,0.7,34500.0,14.92
2024-10-10 15:00:00,14.32,0.2,32100.0,4.07
2024-10-10 16:00:00,14.37,0.4,26980.0,11.97
2024-10-10 17:00:00,13.72,0.0,31360.0,9.18
2024-10-10 18:00:00,12.97,0.2,12580.0,10.88
2024-10-10 19:00:00,12.27,0.0,12760.0,7.1
2024-10-10 20:00:00,11.97,0.0,6580.0,8.16
2024-10-10 21:00:00,11.62,0.0,8420.0,7.1
2024-10-10 22:00:00,11.27,0.0,14980.0,6.03
2024-10-10 23:00:00,10.77,0.0,11160.0,5.01
2024-10-11 00:00:00,10.42,0.0,5500.0,3.32
2024-10-11 01:00:00,10.07,0.0,3320.0,4.1
2024-10-11 02:00:00,9.77,0.0,3360.0,4.02
2024-10-11 03:00:00,9.07,0.0,2980.0,3.32
2024-10-11 04:00:00,8.67,0.0,3320.0,2.55
2024-10-11 05:00:00,8.37,0.0,3060.0,2.41
2024-10-11 06:00:00,7.62,0.0,2720.0,3.62
2024-10-11 07:00:00,7.67,0.0,4140.0,1.14
2024-10-11 08:00:00,9.02,0.0,9660.0,1.3
2024-10-11 09:00:00,11.02,0.0,32140.0,6.15
2024-10-11 10:00:00,11.82,0.0,38040.0,7.07
2024-10-11 11:00:00,12.62,0.0,47720.0,6.03
2024-10-11 12:00:00,14.12,0.0,70620.0,6.61
2024-10-11 13:00:00,14.57,0.0,73820.0,2.19
2024-10-11 14:00:00,14.62,0.0,74420.0,7.79
2024-10-11 15:00:00,14.37,0.0,74080.0,6.62
2024-10-11 16:00:00,13.72,0.0,72320.0,8.71
2024-10-11 17:00:00,12.77,0.0,69460.0,6.83
2024-10-11 18:00:00,11.17,0.0,55360.0,6.12
2024-10-11 19:00:00,10.32,0.0,51360.0,5.45
2024-10-11 20:00:00,9.57,0.0,45500.0,4.32
2024-10-11 21:00:00,8.87,0.0,36640.0,5.45
2024-10-11 22:00:00,8.42,0.0,32080.0,5.51
2024-10-11 23:00:00,8.07,0.0,31940.0,6.83
2024-10-12 00:00:00,8.32,0.0,26980.0,6.92
2024-10-12 01:00:00,8.42,0.0,20220.0,7.29
2024-10-12 02:00:00,8.32,0.0,16380.0,5.19
2024-10-12 03:00:00,8.57,0.0,15420.0,6.49
2024-10-12 04:00:00,8.87,0.0,16400.0,8.71
2024-10-12 05:00:00,9.02,0.0,18240.0,8.91
2024-10-12 06:00:00,9.02,0.0,15420.0,5.01
2024-10-12 07:00:00,9.32,0.0,18680.0,8.5
2024-10-12 08:00:00,9.77,0.1,20540.0,8.4
2024-10-12 09:00:00,11.07,0.0,22460.0,9.09
2024-10-12 10:00:00,12.72,0.0,30220.0,8.77
2024-10-12 11:00:00,13.07,0.3,8320.0,8.89
2024-10-12 12:00:00,12.62,0.7,21980.0,8.21
2024-10-12 13:00:00,13.97,0.0,30080.0,8.22
2024-10-12 14:00:00,14.97,0.0,37400.0,12.56
2024-10-12 15:00:00,15.02,0.0,29060.0,5.6
2024-10-12 16:00:00,15.47,0.0,27460.0,1.94
2024-10-12 17:00:00,15.52,0.0,21960.0,3.89
2024-10-12 18:00:00,14.47,0.0,15440.0,2.28
2024-10-12 19:00:00,14.77,0.0,11500.0,5.35
2024-10-12 20:00:00,14.72,0.0,11740.0,6.13
2024-10-12 21:00:00,14.02,0.0,11980.0,6.99
2024-10-12 22:00:00,13.47,0.0,17120.0,7.24
2024-10-12 23:00:00,13.12,0.0,19100.0,9.73
2024-10-13 00:00:00,13.17,0.0,12920.0,9.03
2024-10-13 01:00:00,13.12,0.0,14940.0,8.31
2024-10-13 02:00:00,12.62,0.0,23060.0,10.03
2024-10-13 03:00:00,11.97,0.0,21520.0,6.38
2024-10-13 04:00:00,11.32,0.0,22180.0,6.83
2024-10-13 05:00:00,10.77,0.0,20600.0,5.9
2024-10-13 06:00:00,9.87,0.0,15300.0,4.69
2024-10-13 07:00:00,9.67,0.0,14780.0,3.67
2024-10-13 08:00:00,10.72,0.0,20860.0,2.28
